timestamp,high,low,close,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,lagging_span,lagging_span_now,senkou_span_a_now,senkou_span_b_now,lagging_span_out_a,lagging_span_out_b,wallet,hodl
2023-01-02 19:00:00,16737.56,16737.56,16737.56,16716.17,16651.300000000003,100000000.0,100000000.0,16664.63,16728.52,100000000.0,100000000.0,False,False,1000.0,1012.5767786047758
2023-01-02 20:00:00,16728.52,16728.52,16728.52,16716.17,16651.300000000003,100000000.0,100000000.0,16677.11,16757.76,100000000.0,100000000.0,False,False,1000.0,1012.0298832342087
2023-01-02 21:00:00,16757.76,16757.76,16757.76,16726.269999999997,16661.4,100000000.0,100000000.0,16675.18,16698.4,100000000.0,100000000.0,False,False,1000.0,1013.7988235699805
2023-01-02 22:00:00,16698.4,16698.4,16698.4,16728.08,16661.4,100000000.0,100000000.0,16660.53,16672.87,100000000.0,100000000.0,False,False,1000.0,1010.2077052959922
2023-01-02 23:00:00,16672.87,16672.87,16672.87,16715.315,16661.4,100000000.0,100000000.0,16701.97,16695.59,100000000.0,100000000.0,False,False,1000.0,1008.6632098523444
2023-01-03 00:00:00,16695.59,16695.59,16695.59,16715.315,16661.4,100000000.0,100000000.0,16736.52,16677.6,100000000.0,100000000.0,False,False,1000.0,1010.0377079518225
2023-01-03 01:00:00,16677.6,16677.6,16677.6,16715.315,16661.4,100000000.0,100000000.0,16862.02,16674.03,100000000.0,100000000.0,False,False,1000.0,1008.949361965484
2023-01-03 02:00:00,16674.03,16674.03,16674.03,16715.315,16661.4,100000000.0,100000000.0,16860.5,16691.81,100000000.0,100000000.0,False,False,1000.0,1008.7333866919304
2023-01-03 03:00:00,16691.81,16691.81,16691.81,16715.315,16672.805,16577.97,100000000.0,16857.57,16685.64,100000000.0,100000000.0,False,False,1000.0,1009.8090282504129
2023-01-03 04:00:00,16685.64,16685.64,16685.64,16715.315,16698.6,16577.97,100000000.0,16878.18,16725.5,100000000.0,100000000.0,False,False,1000.0,1009.4357600605457
2023-01-03 05:00:00,16725.5,16725.5,16725.5,16715.315,16698.6,16600.565,100000000.0,16869.44,16727.58,100000000.0,100000000.0,False,False,1000.0,1011.8471814621829
2023-01-03 06:00:00,16727.58,16727.58,16727.58,16700.225,16699.43,16600.565,100000000.0,16864.95,16729.74,100000000.0,100000000.0,False,False,1000.0,1011.9730157952339
2023-01-03 07:00:00,16729.74,16729.74,16729.74,16701.305,16699.43,16600.565,100000000.0,16844.91,16715.22,100000000.0,100000000.0,False,False,1000.0,1012.1036899103251
2023-01-03 08:00:00,16715.22,16715.22,16715.22,16701.885000000002,16715.315,16600.565,100000000.0,16844.92,16741.31,100000000.0,100000000.0,False,False,1000.0,1011.2252694699896
2023-01-03 09:00:00,16741.31,16741.31,16741.31,16707.67,16715.315,16630.235,100000000.0,16835.35,16724.32,100000000.0,100000000.0,False,False,1000.0,1012.8036433879203
2023-01-03 10:00:00,16724.32,16724.32,16724.32,16707.67,16715.315,16636.45,100000000.0,16812.19,16721.03,100000000.0,100000000.0,False,False,1000.0,1011.7757946770868
2023-01-03 11:00:00,16721.03,16721.03,16721.03,16713.475,16715.315,16636.45,100000000.0,16828.2,16710.85,100000000.0,100000000.0,False,False,1000.0,1011.5767586406747
2023-01-03 12:00:00,16710.85,16710.85,16710.85,16713.475,16715.315,16648.2875,100000000.0,16830.12,16725.53,100000000.0,100000000.0,False,False,1000.0,1010.9608963760318
2023-01-03 13:00:00,16725.53,16725.53,16725.53,16726.08,16715.315,16663.15,100000000.0,16854.05,16661.23,100000000.0,100000000.0,False,False,1000.0,1011.848996380448
2023-01-03 14:00:00,16661.23,16661.23,16661.23,16701.27,16709.495,16663.15,100000000.0,16858.85,16676.94,100000000.0,100000000.0,False,False,1000.0,1007.9590215654639
2023-01-03 15:00:00,16676.94,16676.94,16676.94,16701.27,16709.495,16663.565000000002,100000000.0,16893.24,16622.58,100000000.0,100000000.0,False,False,1000.0,1008.9094337636504
2023-01-03 16:00:00,16622.58,16622.58,16622.58,16681.945,16690.17,16663.565000000002,100000000.0,16948.04,16633.65,100000000.0,100000000.0,False,False,1000.0,1005.6208018671881
2023-01-03 17:00:00,16633.65,16633.65,16633.65,16681.945,16690.17,16676.985,100000000.0,16842.36,16645.08,100000000.0,100000000.0,False,False,1000.0,1006.2905067070307
2023-01-03 18:00:00,16645.08,16645.08,16645.08,16674.055,16690.17,16680.9325,100000000.0,16806.49,16643.37,100000000.0,100000000.0,False,False,1000.0,1006.9819905660551
2023-01-03 19:00:00,16643.37,16643.37,16643.37,16674.055,16690.17,16682.510000000002,100000000.0,16826.81,16661.37,100000000.0,100000000.0,False,False,1000.0,1006.878540224941
2023-01-03 20:00:00,16661.37,16661.37,16661.37,16674.055,16690.17,16682.510000000002,100000000.0,16826.68,16664.63,100000000.0,100000000.0,False,False,1000.0,1007.9674911840345
2023-01-03 21:00:00,16664.63,16664.63,16664.63,16674.055,16690.17,16683.735,100000000.0,16850.36,16677.11,100000000.0,100000000.0,False,False,1000.0,1008.1647123021817
2023-01-03 22:00:00,16677.11,16677.11,16677.11,16649.845,16690.17,16683.735,100000000.0,16828.45,16675.18,100000000.0,100000000.0,False,False,1000.0,1008.9197183004865
2023-01-03 23:00:00,16675.18,16675.18,16675.18,16649.845,16681.945,16693.835,100000000.0,16832.9,16660.53,100000000.0,100000000.0,False,False,1000.0,1008.8029585587615
2023-01-04 00:00:00,16660.53,16660.53,16660.53,16649.845,16681.945,16694.74,100000000.0,16836.8,16701.97,100000000.0,100000000.0,False,False,1000.0,1007.9166734726102
2023-01-04 01:00:00,16701.97,16701.97,16701.97,16667.81,16681.945,16688.3575,100000000.0,16827.71,16736.52,100000000.0,100000000.0,False,False,1000.0,1010.4236805695457
2023-01-04 02:00:00,16736.52,16736.52,16736.52,16689.945,16681.945,16688.3575,100000000.0,16836.41,16862.02,100000000.0,100000000.0,False,False,1000.0,1012.5138614382503
2023-01-04 03:00:00,16862.02,16862.02,16862.02,16752.695,16742.300000000003,16688.3575,100000000.0,16844.12,16860.5,100000000.0,100000000.0,False,False,1000.0,1020.1062695141526
2023-01-04 04:00:00,16860.5,16860.5,16860.5,16761.275,16742.300000000003,16688.3575,100000000.0,16817.13,16857.57,16577.97,100000000.0,True,False,1000.0,1020.0143136553846
2023-01-04 05:00:00,16857.57,16857.57,16857.57,16761.275,16742.300000000003,16694.059999999998,16635.55,16823.64,16878.18,16577.97,100000000.0,True,False,1000.0,1019.8370566381544
2023-01-04 06:00:00,16878.18,16878.18,16878.18,16769.355,16750.38,16706.957499999997,16635.55,16807.53,16869.44,16600.565,100000000.0,True,False,1000.0,1021.0839054863166
2023-01-04 07:00:00,16869.44,16869.44,16869.44,16769.355,16750.38,16706.957499999997,16635.55,16807.12,16864.95,16600.565,100000000.0,True,False,1000.0,1020.555159298401
2023-01-04 08:00:00,16864.95,16864.95,16864.95,16769.355,16750.38,16699.8275,16635.55,16825.08,16844.91,16600.565,100000000.0,True,False,1000.0,1020.2835265313828
2023-01-04 09:00:00,16844.91,16844.91,16844.91,16790.075,16750.38,16700.3675,16635.55,16833.6,16844.92,16600.565,100000000.0,True,False,1000.0,1019.0711611302586
2023-01-04 10:00:00,16844.92,16844.92,16844.92,16807.35,16750.38,16708.6,16635.55,16822.13,16835.35,16630.235,100000000.0,True,False,1000.0,1019.0717661030136
2023-01-04 11:00:00,16835.35,16835.35,16835.35,16856.765,16750.38,16711.4925,16635.55,16780.25,16812.19,16636.45,100000000.0,True,False,1000.0,1018.4928071764289
2023-01-04 12:00:00,16812.19,16812.19,16812.19,16845.184999999998,16750.38,16711.4925,16635.55,16829.59,16828.2,16636.45,100000000.0,True,False,1000.0,1017.0916902757284
2023-01-04 13:00:00,16828.2,16828.2,16828.2,16845.184999999998,16750.38,16714.394999999997,16635.55,16842.94,16830.12,16648.2875,100000000.0,True,False,1000.0,1018.0602516565668
2023-01-04 14:00:00,16830.12,16830.12,16830.12,16845.184999999998,16750.38,16714.394999999997,16647.82,16838.28,16854.05,16663.15,100000000.0,True,False,1000.0,1018.1764064255367
2023-01-04 15:00:00,16854.05,16854.05,16854.05,16840.815,16750.38,16720.697500000002,16650.35,16814.48,16858.85,16663.15,100000000.0,True,False,1000.0,1019.624106228376
2023-01-04 16:00:00,16858.85,16858.85,16858.85,16838.57,16750.38,16705.3825,16650.35,16841.93,16893.24,16663.565000000002,100000000.0,True,False,1000.0,1019.9144931508009
2023-01-04 17:00:00,16893.24,16893.24,16893.24,16852.715,16757.910000000003,16705.3825,16650.35,16863.85,16948.04,16663.565000000002,100000000.0,True,False,1000.0,1021.994994455425
2023-01-04 18:00:00,16948.04,16948.04,16948.04,16880.114999999998,16790.845,16686.0575,16650.35,16859.02,16842.36,16676.985,100000000.0,True,False,1000.0,1025.3102451531097
2023-01-04 19:00:00,16842.36,16842.36,16842.36,16880.114999999998,16795.705,16686.0575,16650.35,16848.51,16806.49,16680.9325,100000000.0,True,False,1000.0,1018.9168930777204
2023-01-04 20:00:00,16806.49,16806.49,16806.49,16877.265,16795.705,16682.1125,16658.245,16837.85,16826.81,16682.510000000002,100000000.0,True,False,1000.0,1016.746855805349
2023-01-04 21:00:00,16826.81,16826.81,16826.81,16877.265,16804.285,16682.1125,16661.4,16831.85,16826.68,16682.510000000002,100000000.0,True,False,1000.0,1017.9761604436146
2023-01-04 22:00:00,16826.68,16826.68,16826.68,16877.265,16804.285,16682.1125,16661.4,16859.78,16850.36,16683.735,100000000.0,True,False,1000.0,1017.9682957977989
2023-01-04 23:00:00,16850.36,16850.36,16850.36,16877.265,16804.285,16682.1125,16661.4,16827.8,16828.45,16683.735,100000000.0,True,False,1000.0,1019.400871281762
2023-01-05 00:00:00,16828.45,16828.45,16828.45,16877.265,16804.285,16670.0075,16661.4,16837.06,16832.9,16693.835,100000000.0,True,False,1000.0,1018.0753759754431
2023-01-05 01:00:00,16832.9,16832.9,16832.9,16877.265,16804.285,16665.895,16661.4,16833.56,16836.8,16694.74,100000000.0,True,False,1000.0,1018.3445888514412
2023-01-05 02:00:00,16836.8,16836.8,16836.8,16877.265,16825.005,16665.895,16661.4,16822.99,16827.71,16688.3575,100000000.0,True,False,1000.0,1018.5805282259114
2023-01-05 03:00:00,16827.71,16827.71,16827.71,16828.425000000003,16842.28,16674.877500000002,16661.4,16810.18,16836.41,16688.3575,100000000.0,True,False,1000.0,1018.0306079915691
2023-01-05 04:00:00,16836.41,16836.41,16836.41,16828.425000000003,16877.265,16685.945,16661.4,16786.86,16844.12,16688.3575,100000000.0,True,False,1000.0,1018.5569342884644
2023-01-05 05:00:00,16844.12,16844.12,16844.12,16838.52,16877.265,16747.4975,16713.53,16794.06,16817.13,16688.3575,100000000.0,True,False,1000.0,1019.0233682826095
2023-01-05 06:00:00,16817.13,16817.13,16817.13,16833.745000000003,16877.265,16751.787500000002,16713.53,16802.11,16823.64,16694.059999999998,16635.55,True,True,999.0,1017.3905468167243
2023-01-05 07:00:00,16823.64,16823.64,16823.64,16833.745000000003,16877.265,16751.787500000002,16724.934999999998,16787.1,16807.53,16706.957499999997,16635.55,True,True,999.3867181855643,1017.7843840802631
2023-01-05 08:00:00,16807.53,16807.53,16807.53,16825.824999999997,16877.265,16759.8675,16750.38,16767.06,16807.12,16706.957499999997,16635.55,True,True,998.4297243346515,1016.8097729718743
2023-01-05 09:00:00,16807.12,16807.12,16807.12,16825.62,16877.265,16759.8675,16750.38,16738.22,16825.08,16699.8275,16635.55,True,True,998.405368811444,1016.7849690889171
2023-01-05 10:00:00,16825.08,16825.08,16825.08,16825.62,16877.265,16759.8675,16750.38,16731.02,16833.6,16700.3675,16635.55,True,True,999.4722595353667,1017.8715001569907
2023-01-05 11:00:00,16833.6,16833.6,16833.6,16825.62,16877.265,16770.2275,16750.38,16774.19,16822.13,16708.6,16635.55,True,True,999.9783791883632,1018.3869369442947
2023-01-05 12:00:00,16822.13,16822.13,16822.13,16825.62,16877.265,16778.864999999998,16750.38,16748.82,16780.25,16711.4925,16635.55,True,True,999.2970185757023,1017.6930331942502
2023-01-05 13:00:00,16780.25,16780.25,16780.25,16812.184999999998,16864.145,16803.572500000002,16750.38,16840.82,16829.59,16711.4925,16635.55,True,True,996.8091909856199,1015.1594072960926
2023-01-05 14:00:00,16829.59,16829.59,16829.59,16806.925,16864.145,16797.7825,16750.38,16827.21,16842.94,16714.394999999997,16635.55,True,True,999.74017029065,1018.1443428695189
2023-01-05 15:00:00,16842.94,16842.94,16842.94,16811.595,16864.145,16797.7825,16750.38,16821.27,16838.28,16714.394999999997,16647.82,True,True,1000.533209887775,1018.9519814975133
2023-01-05 16:00:00,16838.28,16838.28,16838.28,16811.595,16864.145,16797.7825,16750.38,16850.45,16814.48,16720.697500000002,16650.35,True,True,1000.2563885752205,1018.6700641936591
2023-01-05 17:00:00,16814.48,16814.48,16814.48,16811.595,16864.145,16795.5975,16750.38,16939.91,16841.93,16705.3825,16650.35,True,True,998.8425801548777,1017.2302290366354
2023-01-05 18:00:00,16841.93,16841.93,16841.93,16811.595,16864.145,16794.475,16750.38,16897.48,16863.85,16705.3825,16650.35,True,True,1000.4732121354832,1018.8908792492531
2023-01-05 19:00:00,16863.85,16863.85,16863.85,16822.05,16864.145,16805.3125,16757.910000000003,16931.27,16859.02,16686.0575,16650.35,True,True,1001.7753415713619,1020.216979528327
2023-01-05 20:00:00,16859.02,16859.02,16859.02,16822.05,16822.05,16835.48,16785.31,16958.35,16848.51,16686.0575,16650.35,True,True,1001.4884216272336,1019.924777687637
2023-01-05 21:00:00,16848.51,16848.51,16848.51,16822.05,16822.05,16837.91,16785.31,16950.65,16837.85,16682.1125,16658.245,True,True,1000.8640885811074,1019.2889513220772
2023-01-05 22:00:00,16837.85,16837.85,16837.85,16839.165,16822.05,16836.485,16785.31,16978.18,16831.85,16682.1125,16661.4,True,True,1000.2308449777101,1018.6440503651918
2023-01-05 23:00:00,16831.85,16831.85,16831.85,16839.165,16822.05,16840.775,16785.31,16950.02,16859.78,16682.1125,16661.4,True,True,999.8744226868673,1018.2810667121606
2023-01-06 00:00:00,16859.78,16859.78,16859.78,16839.165,16822.05,16840.775,16785.31,16944.24,16827.8,16682.1125,16661.4,True,True,1001.5335684507403,1019.9707556170208
2023-01-06 01:00:00,16827.8,16827.8,16827.8,16839.165,16822.05,16840.775,16785.31,16952.46,16837.06,16670.0075,16661.4,True,True,999.6338376405486,1018.0360527463646
2023-01-06 02:00:00,16837.06,16837.06,16837.06,16845.824999999997,16822.05,16840.775,16785.31,16938.27,16833.56,16665.895,16661.4,True,True,1000.1839160427493,1018.5962575175429
2023-01-06 03:00:00,16833.56,16833.56,16833.56,16845.824999999997,16822.05,16840.775,16785.31,16934.28,16822.99,16665.895,16661.4,True,True,999.9760030397578,1018.3845170532747
2023-01-06 04:00:00,16822.99,16822.99,16822.99,16841.385000000002,16822.05,16851.135000000002,16785.31,16933.29,16810.18,16674.877500000002,16661.4,True,True,999.3481057707231,1017.7450608511848
2023-01-06 05:00:00,16810.18,16810.18,16810.18,16834.98,16822.05,16835.3525,16785.31,16948.09,16786.86,16685.945,16661.4,True,True,998.5871441797738,1016.9700907519631
2023-01-06 06:00:00,16786.86,16786.86,16786.86,16823.32,16822.05,16852.845,16785.31,16929.76,16794.06,16747.4975,16713.53,True,True,997.2018495426984,1015.559294287182
2023-01-06 07:00:00,16794.06,16794.06,16794.06,16823.32,16822.05,16857.8925,16785.31,16928.51,16802.11,16751.787500000002,16713.53,True,True,997.6295562917097,1015.9948746708194
2023-01-06 08:00:00,16802.11,16802.11,16802.11,16823.32,16822.05,16855.505,16785.31,16922.51,16787.1,16751.787500000002,16724.934999999998,True,True,998.1077561985903,1016.4818777386362
2023-01-06 09:00:00,16787.1,16787.1,16787.1,16811.96,16822.05,16855.505,16785.31,16918.3,16767.06,16759.8675,16750.38,True,True,997.216106434332,1015.5738136333031
2023-01-06 10:00:00,16767.06,16767.06,16767.06,16802.06,16815.455,16851.545,16785.31,16916.14,16738.22,16759.8675,16750.38,False,False,995.0296303269346,1014.3614482321791
2023-01-06 11:00:00,16738.22,16738.22,16738.22,16785.89,16801.035,16851.442499999997,16785.31,16919.34,16731.02,16759.8675,16750.38,False,False,995.0296303269346,1012.6167068066092
2023-01-06 12:00:00,16731.02,16731.02,16731.02,16777.005,16797.434999999998,16851.442499999997,16785.31,16937.92,16774.19,16770.2275,16750.38,True,True,995.0296303269346,1012.1811264229717
2023-01-06 13:00:00,16774.19,16774.19,16774.19,16770.6,16797.434999999998,16851.442499999997,16785.31,16940.42,16748.82,16778.864999999998,16750.38,False,False,995.0296303269346,1014.792793806531
2023-01-06 14:00:00,16748.82,16748.82,16748.82,16766.565000000002,16797.434999999998,16851.442499999997,16785.31,16922.79,16840.82,16803.572500000002,16750.38,True,True,995.0296303269346,1013.2579779269641
2023-01-06 15:00:00,16840.82,16840.82,16840.82,16785.92,16797.434999999998,16838.165,16785.31,16928.85,16827.21,16797.7825,16750.38,True,True,994.0346006966076,1018.8237272734424
2023-01-06 16:00:00,16827.21,16827.21,16827.21,16785.92,16797.434999999998,16835.535,16785.31,16938.12,16821.27,16797.7825,16750.38,True,True,993.2312662440405,1018.0003593538165
2023-01-06 17:00:00,16821.27,16821.27,16821.27,16785.92,16797.434999999998,16837.870000000003,16785.31,16944.05,16850.45,16797.7825,16750.38,True,True,992.8806559098563,1017.6410055373158
2023-01-06 18:00:00,16850.45,16850.45,16850.45,16790.735,16797.434999999998,16837.870000000003,16785.31,16945.77,16939.91,16795.5975,16750.38,True,True,994.6030144202095,1019.4063160365574
2023-01-06 19:00:00,16939.91,16939.91,16939.91,16835.465,16835.465,16837.870000000003,16785.31,16939.31,16897.48,16794.475,16750.38,True,True,999.8834185441369,1024.8184023032525
2023-01-06 20:00:00,16897.48,16897.48,16897.48,16835.465,16835.465,16837.870000000003,16785.31,16936.31,16931.27,16805.3125,16757.910000000003,True,True,997.3789746923792,1022.2515029035668
2023-01-06 21:00:00,16931.27,16931.27,16931.27,16844.364999999998,16835.465,16843.0975,16785.31,16943.57,16958.35,16835.48,16785.31,True,True,999.3734398762325,1024.2957058428874
2023-01-06 22:00:00,16958.35,16958.35,16958.35,16853.585,16844.684999999998,16822.05,16790.845,16926.66,16950.65,16837.91,16785.31,True,True,1000.9718452381366,1025.933972063568
2023-01-06 23:00:00,16950.65,16950.65,16950.65,16889.809999999998,16844.684999999998,16822.05,16795.705,16929.82,16978.18,16836.485,16785.31,True,True,1000.5173503604905,1025.4681430421783
2023-01-07 00:00:00,16978.18,16978.18,16978.18,16899.725,16854.6,16830.6075,16795.705,16931.18,16950.02,16840.775,16785.31,True,True,1002.142317111348,1027.1336330368363
2023-01-07 01:00:00,16950.02,16950.02,16950.02,16899.725,16854.6,16830.6075,16804.285,16944.02,16944.24,16840.775,16785.31,True,True,1000.4801644159556,1025.4300297586099
2023-01-07 02:00:00,16944.24,16944.24,16944.24,16914.315000000002,16854.6,16830.6075,16804.285,16934.75,16952.46,16840.775,16785.31,True,True,1000.1389981311771,1025.08035550619
2023-01-07 03:00:00,16952.46,16952.46,16952.46,16937.83,16854.6,16830.6075,16804.285,16943.73,16938.27,16840.775,16785.31,True,True,1000.6241861693916,1025.5776431108425
2023-01-07 04:00:00,16938.27,16938.27,16938.27,16937.83,16854.6,16833.9375,16804.285,16950.92,16934.28,16840.775,16785.31,True,True,999.7866170377291,1024.719186771424
2023-01-07 05:00:00,16934.28,16934.28,16934.28,16954.725,16854.6,16833.9375,16804.285,16953.77,16933.29,16851.135000000002,16785.31,True,True,999.551106055676,1024.477802642158
2023-01-07 06:00:00,16933.29,16933.29,16933.29,16955.735,16854.6,16831.7175,16825.005,16946.07,16948.09,16835.3525,16785.31,True,True,999.4926709999787,1024.417910339408
2023-01-07 07:00:00,16948.09,16948.09,16948.09,16955.735,16854.6,16828.515,16842.28,16935.6,16929.76,16852.845,16785.31,True,True,1000.3662455700002,1025.3132700168849
2023-01-07 08:00:00,16929.76,16929.76,16929.76,16953.97,16854.6,16822.684999999998,16864.145,16936.41,16928.51,16857.8925,16785.31,True,True,999.2843116599666,1024.2043549568746
2023-01-07 09:00:00,16928.51,16928.51,16928.51,16940.485,16854.6,16822.684999999998,16864.145,16927.42,16922.51,16855.505,16785.31,True,True,999.2105300239851,1024.128733362493
2023-01-07 10:00:00,16922.51,16922.51,16922.51,16937.485,16854.6,16822.684999999998,16864.145,16923.75,16918.3,16855.505,16785.31,True,True,998.8563781712737,1023.7657497094618
2023-01-07 11:00:00,16918.3,16918.3,16918.3,16935.379999999997,16854.6,16817.004999999997,16864.145,16933.03,16916.14,16851.545,16785.31,True,True,998.6078816212879,1023.511056179585
